,game_id,away_team_id,home_team_id,away_team_name,home_team_name,away_score,home_score
435,2022020438,20,10,Calgary Flames,Toronto Maple Leafs,4,5
436,2022020439,26,8,Los Angeles Kings,Montréal Canadiens,4,2
437,2022020440,12,2,Carolina Hurricanes,New York Islanders,3,0
438,2022020441,30,23,Minnesota Wild,Vancouver Canucks,3,0
439,2022020442,21,19,Colorado Avalanche,St. Louis Blues,3,2
440,2022020443,26,29,Los Angeles Kings,Columbus Blue Jackets,5,6
441,2022020444,55,13,Seattle Kraken,Florida Panthers,5,2
442,2022020445,4,53,Philadelphia Flyers,Arizona Coyotes,4,5
443,2022020446,15,52,Washington Capitals,Winnipeg Jets,5,2
444,2022020447,6,54,Boston Bruins,Vegas Golden Knights,3,1
445,2022020448,20,8,Calgary Flames,Montréal Canadiens,1,2
446,2022020449,25,5,Dallas Stars,Pittsburgh Penguins,1,2
447,2022020450,1,3,New Jersey Devils,New York Rangers,3,4
448,2022020451,24,9,Anaheim Ducks,Ottawa Senators,0,3
449,2022020452,22,30,Edmonton Oilers,Minnesota Wild,1,2
450,2022020453,18,19,Nashville Predators,St. Louis Blues,0,1
451,2022020454,24,10,Anaheim Ducks,Toronto Maple Leafs,0,7
452,2022020455,29,13,Columbus Blue Jackets,Florida Panthers,0,4
453,2022020456,25,1,Dallas Stars,New Jersey Devils,4,1
454,2022020457,26,7,Los Angeles Kings,Buffalo Sabres,0,6
455,2022020458,2,6,New York Islanders,Boston Bruins,3,4
456,2022020459,55,14,Seattle Kraken,Tampa Bay Lightning,2,6
457,2022020460,12,17,Carolina Hurricanes,Detroit Red Wings,1,0
458,2022020461,22,18,Edmonton Oilers,Nashville Predators,6,3
459,2022020462,54,52,Vegas Golden Knights,Winnipeg Jets,6,5
460,2022020463,15,16,Washington Capitals,Chicago Blackhawks,7,3
461,2022020464,4,21,Philadelphia Flyers,Colorado Avalanche,2,3
462,2022020465,53,28,Arizona Coyotes,San Jose Sharks,2,3
463,2022020466,8,9,Montréal Canadiens,Ottawa Senators,2,3
464,2022020467,17,30,Detroit Red Wings,Minnesota Wild,1,4
465,2022020468,23,20,Vancouver Canucks,Calgary Flames,4,3
466,2022020469,24,8,Anaheim Ducks,Montréal Canadiens,5,2
467,2022020470,29,14,Columbus Blue Jackets,Tampa Bay Lightning,1,4
468,2022020471,25,15,Dallas Stars,Washington Capitals,2,1
469,2022020472,26,6,Los Angeles Kings,Boston Bruins,3,2
470,2022020473,4,1,Philadelphia Flyers,New Jersey Devils,2,1
471,2022020474,5,13,Pittsburgh Penguins,Florida Panthers,4,2
472,2022020475,55,12,Seattle Kraken,Carolina Hurricanes,2,3
473,2022020476,10,3,Toronto Maple Leafs,New York Rangers,1,3
474,2022020477,18,52,Nashville Predators,Winnipeg Jets,1,2
475,2022020478,54,16,Vegas Golden Knights,Chicago Blackhawks,4,1
476,2022020479,7,21,Buffalo Sabres,Colorado Avalanche,4,2
477,2022020480,19,22,St. Louis Blues,Edmonton Oilers,4,3
478,2022020481,16,30,Chicago Blackhawks,Minnesota Wild,1,4
479,2022020482,19,20,St. Louis Blues,Calgary Flames,5,2
480,2022020483,2,53,New York Islanders,Arizona Coyotes,4,5
481,2022020484,29,6,Columbus Blue Jackets,Boston Bruins,2,4
482,2022020485,9,17,Ottawa Senators,Detroit Red Wings,6,3
483,2022020486,24,22,Anaheim Ducks,Edmonton Oilers,4,3
484,2022020487,25,12,Dallas Stars,Carolina Hurricanes,4,5
485,2022020489,3,4,New York Rangers,Philadelphia Flyers,6,3
486,2022020490,14,8,Tampa Bay Lightning,Montréal Canadiens,5,1
487,2022020491,10,15,Toronto Maple Leafs,Washington Capitals,2,5
488,2022020488,13,1,Florida Panthers,New Jersey Devils,4,2
489,2022020492,7,53,Buffalo Sabres,Arizona Coyotes,5,2
490,2022020493,18,21,Nashville Predators,Colorado Avalanche,1,3
491,2022020494,2,54,New York Islanders,Vegas Golden Knights,5,2
492,2022020495,52,23,Winnipeg Jets,Vancouver Canucks,5,1
493,2022020496,28,26,San Jose Sharks,Los Angeles Kings,2,3
494,2022020497,9,30,Ottawa Senators,Minnesota Wild,2,4
495,2022020498,5,12,Pittsburgh Penguins,Carolina Hurricanes,2,3
496,2022020499,3,16,New York Rangers,Chicago Blackhawks,7,1
497,2022020500,52,55,Winnipeg Jets,Seattle Kraken,2,3
498,2022020501,20,28,Calgary Flames,San Jose Sharks,5,2
499,2022020502,25,29,Dallas Stars,Columbus Blue Jackets,2,1
500,2022020503,17,15,Detroit Red Wings,Washington Capitals,3,4
501,2022020504,13,6,Florida Panthers,Boston Bruins,3,7
502,2022020505,22,18,Edmonton Oilers,Nashville Predators,3,4
503,2022020506,2,21,New York Islanders,Colorado Avalanche,0,1
504,2022020507,7,54,Buffalo Sabres,Vegas Golden Knights,3,2
505,2022020508,8,53,Montréal Canadiens,Arizona Coyotes,3,2
506,2022020509,19,23,St. Louis Blues,Vancouver Canucks,5,1
507,2022020510,29,4,Columbus Blue Jackets,Philadelphia Flyers,3,5
508,2022020511,3,5,New York Rangers,Pittsburgh Penguins,2,3
509,2022020512,1,12,New Jersey Devils,Carolina Hurricanes,1,4
510,2022020513,14,10,Tampa Bay Lightning,Toronto Maple Leafs,1,4
511,2022020514,9,52,Ottawa Senators,Winnipeg Jets,1,5
512,2022020515,19,55,St. Louis Blues,Seattle Kraken,2,5
513,2022020516,24,26,Anaheim Ducks,Los Angeles Kings,1,4
514,2022020517,20,28,Calgary Flames,San Jose Sharks,7,3
515,2022020518,1,13,New Jersey Devils,Florida Panthers,4,2
516,2022020519,14,17,Tampa Bay Lightning,Detroit Red Wings,4,7
517,2022020520,8,21,Montréal Canadiens,Colorado Avalanche,1,2
518,2022020521,18,16,Nashville Predators,Chicago Blackhawks,4,2
519,2022020522,22,25,Edmonton Oilers,Dallas Stars,6,3
520,2022020523,53,54,Arizona Coyotes,Vegas Golden Knights,2,5
521,2022020524,30,24,Minnesota Wild,Anaheim Ducks,4,1
522,2022020525,4,10,Philadelphia Flyers,Toronto Maple Leafs,3,4
523,2022020526,12,5,Carolina Hurricanes,Pittsburgh Penguins,4,3
524,2022020527,2,3,New York Islanders,New York Rangers,3,5
525,2022020528,15,9,Washington Capitals,Ottawa Senators,3,2
526,2022020529,52,6,Winnipeg Jets,Boston Bruins,2,3
527,2022020530,55,23,Seattle Kraken,Vancouver Canucks,5,6
528,2022020531,20,26,Calgary Flames,Los Angeles Kings,3,4
529,2022020532,30,28,Minnesota Wild,San Jose Sharks,2,5
530,2022020533,6,1,Boston Bruins,New Jersey Devils,4,3
531,2022020535,4,12,Philadelphia Flyers,Carolina Hurricanes,5,6
532,2022020537,52,15,Winnipeg Jets,Washington Capitals,1,4
533,2022020538,13,2,Florida Panthers,New York Islanders,1,5
534,2022020539,21,18,Colorado Avalanche,Nashville Predators,3,2
535,2022020541,8,25,Montréal Canadiens,Dallas Stars,2,4
536,2022020540,29,16,Columbus Blue Jackets,Chicago Blackhawks,2,5
537,2022020542,23,22,Vancouver Canucks,Edmonton Oilers,5,2
538,2022020543,26,53,Los Angeles Kings,Arizona Coyotes,1,2
539,2022020545,19,54,St. Louis Blues,Vegas Golden Knights,4,5
540,2022020544,20,24,Calgary Flames,Anaheim Ducks,3,2
541,2022020546,6,9,Boston Bruins,Ottawa Senators,2,3
542,2022020548,16,12,Chicago Blackhawks,Carolina Hurricanes,0,3
543,2022020549,15,3,Washington Capitals,New York Rangers,4,0
544,2022020550,5,2,Pittsburgh Penguins,New York Islanders,1,5
545,2022020551,25,18,Dallas Stars,Nashville Predators,3,2
546,2022020552,30,52,Minnesota Wild,Winnipeg Jets,4,1
547,2022020553,10,19,Toronto Maple Leafs,St. Louis Blues,5,4
548,2022020554,21,53,Colorado Avalanche,Arizona Coyotes,3,6
549,2022020555,22,20,Edmonton Oilers,Calgary Flames,2,1
550,2022020556,28,23,San Jose Sharks,Vancouver Canucks,2,6
551,2022020557,54,26,Vegas Golden Knights,Los Angeles Kings,2,4
552,2022020559,8,14,Montréal Canadiens,Tampa Bay Lightning,1,4
553,2022020558,6,1,Boston Bruins,New Jersey Devils,3,1
554,2022020560,17,5,Detroit Red Wings,Pittsburgh Penguins,5,4
555,2022020561,20,55,Calgary Flames,Seattle Kraken,3,2
556,2022020562,54,24,Vegas Golden Knights,Anaheim Ducks,2,3
557,2022020563,17,7,Detroit Red Wings,Buffalo Sabres,3,6
558,2022020564,8,13,Montréal Canadiens,Florida Panthers,2,7
559,2022020565,3,14,New York Rangers,Tampa Bay Lightning,1,2
560,2022020566,9,15,Ottawa Senators,Washington Capitals,4,3
561,2022020567,29,2,Columbus Blue Jackets,New York Islanders,1,2
562,2022020568,16,19,Chicago Blackhawks,St. Louis Blues,1,3
563,2022020569,25,30,Dallas Stars,Minnesota Wild,4,1
564,2022020570,23,52,Vancouver Canucks,Winnipeg Jets,2,4
565,2022020571,26,21,Los Angeles Kings,Colorado Avalanche,5,4
566,2022020572,10,53,Toronto Maple Leafs,Arizona Coyotes,3,6
567,2022020573,4,28,Philadelphia Flyers,San Jose Sharks,4,3
568,2022020574,18,24,Nashville Predators,Anaheim Ducks,6,1
569,2022020576,1,5,New Jersey Devils,Pittsburgh Penguins,4,2
570,2022020575,13,12,Florida Panthers,Carolina Hurricanes,0,4
571,2022020577,22,55,Edmonton Oilers,Seattle Kraken,7,2
572,2022020578,7,6,Buffalo Sabres,Boston Bruins,4,3
573,2022020583,16,29,Chicago Blackhawks,Columbus Blue Jackets,1,4
574,2022020579,18,54,Nashville Predators,Vegas Golden Knights,4,5
575,2022020580,8,15,Montréal Canadiens,Washington Capitals,2,9
576,2022020581,4,26,Philadelphia Flyers,Los Angeles Kings,4,2
577,2022020582,53,14,Arizona Coyotes,Tampa Bay Lightning,3,5
578,2022020589,30,19,Minnesota Wild,St. Louis Blues,5,2
579,2022020584,9,17,Ottawa Senators,Detroit Red Wings,2,4
580,2022020585,10,21,Toronto Maple Leafs,Colorado Avalanche,6,2
581,2022020586,28,25,San Jose Sharks,Dallas Stars,2,5
582,2022020587,23,20,Vancouver Canucks,Calgary Flames,2,3
583,2022020588,52,22,Winnipeg Jets,Edmonton Oilers,2,1
584,2022020590,12,1,Carolina Hurricanes,New Jersey Devils,5,4
585,2022020591,3,13,New York Rangers,Florida Panthers,5,3
586,2022020592,7,9,Buffalo Sabres,Ottawa Senators,1,3
587,2022020593,28,16,San Jose Sharks,Chicago Blackhawks,5,2
588,2022020594,2,55,New York Islanders,Seattle Kraken,1,4
589,2022020595,5,6,Pittsburgh Penguins,Boston Bruins,1,2
590,2022020596,54,21,Vegas Golden Knights,Colorado Avalanche,3,2
591,2022020597,4,24,Philadelphia Flyers,Anaheim Ducks,4,1
592,2022020598,53,13,Arizona Coyotes,Florida Panthers,3,5
593,2022020599,7,15,Buffalo Sabres,Washington Capitals,5,4
594,2022020600,12,3,Carolina Hurricanes,New York Rangers,3,5
595,2022020601,29,9,Columbus Blue Jackets,Ottawa Senators,0,4
596,2022020602,19,10,St. Louis Blues,Toronto Maple Leafs,6,5
597,2022020603,20,52,Calgary Flames,Winnipeg Jets,2,3
598,2022020604,8,18,Montréal Canadiens,Nashville Predators,3,6
599,2022020605,14,16,Tampa Bay Lightning,Chicago Blackhawks,4,1
600,2022020606,55,22,Seattle Kraken,Edmonton Oilers,5,2
601,2022020607,2,23,New York Islanders,Vancouver Canucks,6,2
602,2022020608,25,26,Dallas Stars,Los Angeles Kings,2,3
603,2022020609,1,17,New Jersey Devils,Detroit Red Wings,5,1
604,2022020610,14,30,Tampa Bay Lightning,Minnesota Wild,1,5
605,2022020611,25,24,Dallas Stars,Anaheim Ducks,0,2
606,2022020612,53,4,Arizona Coyotes,Philadelphia Flyers,2,6
607,2022020613,3,8,New York Rangers,Montréal Canadiens,4,1
608,2022020614,18,12,Nashville Predators,Carolina Hurricanes,5,3
609,2022020615,55,10,Seattle Kraken,Toronto Maple Leafs,5,1
610,2022020616,19,1,St. Louis Blues,New Jersey Devils,5,3
611,2022020617,15,29,Washington Capitals,Columbus Blue Jackets,6,2
612,2022020618,2,22,New York Islanders,Edmonton Oilers,2,4
613,2022020619,21,23,Colorado Avalanche,Vancouver Canucks,2,4
614,2022020620,5,54,Pittsburgh Penguins,Vegas Golden Knights,2,5
615,2022020621,6,26,Boston Bruins,Los Angeles Kings,5,2
616,2022020622,18,15,Nashville Predators,Washington Capitals,3,2
617,2022020623,13,17,Florida Panthers,Detroit Red Wings,3,2
618,2022020624,14,52,Tampa Bay Lightning,Winnipeg Jets,2,4
619,2022020625,53,16,Arizona Coyotes,Chicago Blackhawks,0,2
620,2022020626,2,20,New York Islanders,Calgary Flames,1,4
621,2022020627,28,24,San Jose Sharks,Anaheim Ducks,4,5
622,2022020628,3,1,New York Rangers,New Jersey Devils,3,4
623,2022020629,12,29,Carolina Hurricanes,Columbus Blue Jackets,3,4
624,2022020630,17,10,Detroit Red Wings,Toronto Maple Leafs,1,4
625,2022020631,30,7,Minnesota Wild,Buffalo Sabres,5,6
626,2022020632,55,9,Seattle Kraken,Ottawa Senators,8,4
627,2022020633,19,8,St. Louis Blues,Montréal Canadiens,4,5
628,2022020634,21,22,Colorado Avalanche,Edmonton Oilers,3,2
629,2022020635,26,54,Los Angeles Kings,Vegas Golden Knights,5,1
630,2022020636,6,28,Boston Bruins,San Jose Sharks,4,2
631,2022020638,23,52,Vancouver Canucks,Winnipeg Jets,4,7
632,2022020637,13,25,Florida Panthers,Dallas Stars,1,5
633,2022020639,29,15,Columbus Blue Jackets,Washington Capitals,0,1
634,2022020640,20,16,Calgary Flames,Chicago Blackhawks,3,4
635,2022020641,5,53,Pittsburgh Penguins,Arizona Coyotes,4,1
636,2022020642,19,30,St. Louis Blues,Minnesota Wild,3,0
637,2022020643,10,4,Toronto Maple Leafs,Philadelphia Flyers,6,2
638,2022020644,6,24,Boston Bruins,Anaheim Ducks,7,1
639,2022020990,4,7,Philadelphia Flyers,Buffalo Sabres,4,0
640,2022020645,18,9,Nashville Predators,Ottawa Senators,3,0
641,2022020646,55,8,Seattle Kraken,Montréal Canadiens,4,0
642,2022020647,22,26,Edmonton Oilers,Los Angeles Kings,3,6
643,2022020648,29,14,Columbus Blue Jackets,Tampa Bay Lightning,3,6
644,2022020649,30,3,Minnesota Wild,New York Rangers,3,4
645,2022020650,1,12,New Jersey Devils,Carolina Hurricanes,5,3
646,2022020651,55,7,Seattle Kraken,Buffalo Sabres,4,3
647,2022020652,23,5,Vancouver Canucks,Pittsburgh Penguins,4,5
648,2022020654,52,17,Winnipeg Jets,Detroit Red Wings,5,7
649,2022020653,25,2,Dallas Stars,New York Islanders,2,1
650,2022020655,20,19,Calgary Flames,St. Louis Blues,3,4
651,2022020657,28,53,San Jose Sharks,Arizona Coyotes,4,2
652,2022020656,13,21,Florida Panthers,Colorado Avalanche,5,4
653,2022020659,15,4,Washington Capitals,Philadelphia Flyers,3,5
654,2022020658,18,10,Nashville Predators,Toronto Maple Leafs,1,2
655,2022020660,22,24,Edmonton Oilers,Anaheim Ducks,6,2
656,2022020661,28,26,San Jose Sharks,Los Angeles Kings,3,4
657,2022020662,12,29,Carolina Hurricanes,Columbus Blue Jackets,6,2
658,2022020663,25,3,Dallas Stars,New York Rangers,1,2
659,2022020664,18,8,Nashville Predators,Montréal Canadiens,3,4
660,2022020665,55,6,Seattle Kraken,Boston Bruins,3,0
661,2022020666,10,17,Toronto Maple Leafs,Detroit Red Wings,1,4
662,2022020667,23,14,Vancouver Canucks,Tampa Bay Lightning,4,5
663,2022020668,52,7,Winnipeg Jets,Buffalo Sabres,4,2
664,2022020669,30,2,Minnesota Wild,New York Islanders,3,1
665,2022020670,20,19,Calgary Flames,St. Louis Blues,4,1
666,2022020671,21,16,Colorado Avalanche,Chicago Blackhawks,2,3
667,2022020672,9,53,Ottawa Senators,Arizona Coyotes,5,3
668,2022020673,13,54,Florida Panthers,Vegas Golden Knights,2,4
669,2022020674,52,5,Winnipeg Jets,Pittsburgh Penguins,4,1
670,2022020675,1,24,New Jersey Devils,Anaheim Ducks,6,2
671,2022020676,22,28,Edmonton Oilers,San Jose Sharks,7,1
672,2022020677,20,25,Calgary Flames,Dallas Stars,6,5
673,2022020678,29,17,Columbus Blue Jackets,Detroit Red Wings,4,3
674,2022020679,8,2,Montréal Canadiens,New York Islanders,1,2
675,2022020680,9,21,Ottawa Senators,Colorado Avalanche,0,7
676,2022020681,4,15,Philadelphia Flyers,Washington Capitals,3,1
677,2022020682,5,12,Pittsburgh Penguins,Carolina Hurricanes,1,2
678,2022020683,10,6,Toronto Maple Leafs,Boston Bruins,3,4
679,2022020684,23,13,Vancouver Canucks,Florida Panthers,3,4
680,2022020685,53,30,Arizona Coyotes,Minnesota Wild,1,2
681,2022020686,7,18,Buffalo Sabres,Nashville Predators,5,3
682,2022020687,55,16,Seattle Kraken,Chicago Blackhawks,8,5
683,2022020688,14,19,Tampa Bay Lightning,St. Louis Blues,4,2
684,2022020689,22,54,Edmonton Oilers,Vegas Golden Knights,4,3
685,2022020690,1,26,New Jersey Devils,Los Angeles Kings,5,2
686,2022020691,8,3,Montréal Canadiens,New York Rangers,2,1
687,2022020692,23,12,Vancouver Canucks,Carolina Hurricanes,4,3
688,2022020693,53,52,Arizona Coyotes,Winnipeg Jets,1,2
689,2022020694,13,7,Florida Panthers,Buffalo Sabres,4,1
690,2022020695,4,6,Philadelphia Flyers,Boston Bruins,0,6
691,2022020696,17,21,Detroit Red Wings,Colorado Avalanche,3,6
692,2022020697,1,28,New Jersey Devils,San Jose Sharks,4,3
693,2022020698,14,55,Tampa Bay Lightning,Seattle Kraken,4,1
694,2022020699,25,54,Dallas Stars,Vegas Golden Knights,4,0
695,2022020700,24,5,Anaheim Ducks,Pittsburgh Penguins,3,4
696,2022020701,3,29,New York Rangers,Columbus Blue Jackets,3,1
697,2022020702,15,2,Washington Capitals,New York Islanders,4,3
698,2022020703,20,18,Calgary Flames,Nashville Predators,1,2
699,2022020704,9,19,Ottawa Senators,St. Louis Blues,1,2
700,2022020705,24,4,Anaheim Ducks,Philadelphia Flyers,2,5
701,2022020706,13,10,Florida Panthers,Toronto Maple Leafs,4,5
702,2022020707,30,15,Minnesota Wild,Washington Capitals,4,2
703,2022020708,52,8,Winnipeg Jets,Montréal Canadiens,1,4
704,2022020338,29,18,Columbus Blue Jackets,Nashville Predators,1,2
705,2022020709,7,16,Buffalo Sabres,Chicago Blackhawks,3,4
706,2022020710,17,53,Detroit Red Wings,Arizona Coyotes,3,4
707,2022020711,55,22,Seattle Kraken,Edmonton Oilers,2,5
708,2022020712,5,9,Pittsburgh Penguins,Ottawa Senators,4,5
709,2022020713,6,2,Boston Bruins,New York Islanders,4,1
710,2022020714,21,20,Colorado Avalanche,Calgary Flames,4,1
711,2022020715,14,23,Tampa Bay Lightning,Vancouver Canucks,5,2
712,2022020716,25,28,Dallas Stars,San Jose Sharks,3,5
713,2022020717,24,29,Anaheim Ducks,Columbus Blue Jackets,5,3
714,2022020718,6,3,Boston Bruins,New York Rangers,3,1
715,2022020719,16,4,Chicago Blackhawks,Philadelphia Flyers,4,1
716,2022020720,13,8,Florida Panthers,Montréal Canadiens,6,2
717,2022020721,30,12,Minnesota Wild,Carolina Hurricanes,2,5
718,2022020723,52,10,Winnipeg Jets,Toronto Maple Leafs,1,4
719,2022020722,2,7,New York Islanders,Buffalo Sabres,2,3
720,2022020724,18,19,Nashville Predators,St. Louis Blues,2,5
721,2022020725,14,22,Tampa Bay Lightning,Edmonton Oilers,3,5
722,2022020726,15,53,Washington Capitals,Arizona Coyotes,4,0
723,2022020727,17,54,Detroit Red Wings,Vegas Golden Knights,3,2
724,2022020728,1,55,New Jersey Devils,Seattle Kraken,3,4
725,2022020729,25,26,Dallas Stars,Los Angeles Kings,4,0
726,2022020730,9,5,Ottawa Senators,Pittsburgh Penguins,1,4
727,2022020731,21,23,Colorado Avalanche,Vancouver Canucks,4,1
728,2022020732,24,7,Anaheim Ducks,Buffalo Sabres,3,6
729,2022020733,14,20,Tampa Bay Lightning,Calgary Flames,3,6
730,2022020734,30,13,Minnesota Wild,Florida Panthers,3,5
731,2022020735,4,17,Philadelphia Flyers,Detroit Red Wings,2,1
732,2022020736,28,29,San Jose Sharks,Columbus Blue Jackets,3,5
733,2022020737,10,8,Toronto Maple Leafs,Montréal Canadiens,2,3
734,2022020738,52,9,Winnipeg Jets,Ottawa Senators,5,1
735,2022020739,12,2,Carolina Hurricanes,New York Islanders,5,2
736,2022020740,53,25,Arizona Coyotes,Dallas Stars,0,4
737,2022020741,16,19,Chicago Blackhawks,St. Louis Blues,5,3
738,2022020742,26,18,Los Angeles Kings,Nashville Predators,3,5
739,2022020743,21,55,Colorado Avalanche,Seattle Kraken,2,1
740,2022020744,22,23,Edmonton Oilers,Vancouver Canucks,4,2
741,2022020745,15,54,Washington Capitals,Vegas Golden Knights,2,6
742,2022020746,5,1,Pittsburgh Penguins,New Jersey Devils,1,2
743,2022020747,26,16,Los Angeles Kings,Chicago Blackhawks,2,1
744,2022020748,28,6,San Jose Sharks,Boston Bruins,0,4
745,2022020749,52,4,Winnipeg Jets,Philadelphia Flyers,5,3
746,2022020750,54,53,Vegas Golden Knights,Arizona Coyotes,1,4
747,2022020751,13,3,Florida Panthers,New York Rangers,2,6
748,2022020752,2,10,New York Islanders,Toronto Maple Leafs,2,5
749,2022020753,7,25,Buffalo Sabres,Dallas Stars,3,2
750,2022020754,29,20,Columbus Blue Jackets,Calgary Flames,3,4
751,2022020755,6,8,Boston Bruins,Montréal Canadiens,4,2
752,2022020756,13,5,Florida Panthers,Pittsburgh Penguins,6,7
753,2022020757,26,4,Los Angeles Kings,Philadelphia Flyers,4,3
754,2022020758,30,14,Minnesota Wild,Tampa Bay Lightning,2,4
755,2022020760,28,17,San Jose Sharks,Detroit Red Wings,2,3
756,2022020759,54,1,Vegas Golden Knights,New Jersey Devils,2,3
757,2022020761,7,19,Buffalo Sabres,St. Louis Blues,5,3
758,2022020762,52,18,Winnipeg Jets,Nashville Predators,1,2
759,2022020763,24,53,Anaheim Ducks,Arizona Coyotes,5,2
760,2022020764,15,21,Washington Capitals,Colorado Avalanche,2,3
761,2022020765,16,23,Chicago Blackhawks,Vancouver Canucks,2,5
762,2022020766,2,9,New York Islanders,Ottawa Senators,1,2
763,2022020767,3,10,New York Rangers,Toronto Maple Leafs,2,3
764,2022020768,12,25,Carolina Hurricanes,Dallas Stars,3,2
765,2022020769,29,22,Columbus Blue Jackets,Edmonton Oilers,3,2
766,2022020770,23,55,Vancouver Canucks,Seattle Kraken,1,6
767,2022020771,6,14,Boston Bruins,Tampa Bay Lightning,2,3
768,2022020772,17,8,Detroit Red Wings,Montréal Canadiens,4,3
769,2022020773,5,15,Pittsburgh Penguins,Washington Capitals,2,3
770,2022020774,7,52,Buffalo Sabres,Winnipeg Jets,3,2
771,2022020775,1,18,New Jersey Devils,Nashville Predators,4,6
772,2022020778,4,30,Philadelphia Flyers,Minnesota Wild,2,3
773,2022020776,24,21,Anaheim Ducks,Colorado Avalanche,5,3
774,2022020777,16,20,Chicago Blackhawks,Calgary Flames,5,1
775,2022020779,19,53,St. Louis Blues,Arizona Coyotes,0,5
776,2022020780,17,2,Detroit Red Wings,New York Islanders,0,2
777,2022020781,26,13,Los Angeles Kings,Florida Panthers,4,3
778,2022020782,9,10,Ottawa Senators,Toronto Maple Leafs,6,2
779,2022020783,28,12,San Jose Sharks,Carolina Hurricanes,4,5
780,2022020784,54,3,Vegas Golden Knights,New York Rangers,1,4
781,2022020785,1,25,New Jersey Devils,Dallas Stars,3,2
782,2022020786,20,55,Calgary Flames,Seattle Kraken,5,2
783,2022020787,29,23,Columbus Blue Jackets,Vancouver Canucks,2,5
784,2022020788,19,21,St. Louis Blues,Colorado Avalanche,2,4
785,2022020789,6,13,Boston Bruins,Florida Panthers,3,4
786,2022020790,26,14,Los Angeles Kings,Tampa Bay Lightning,2,5
787,2022020791,8,9,Montréal Canadiens,Ottawa Senators,0,5
788,2022020792,4,52,Philadelphia Flyers,Winnipeg Jets,4,0
789,2022020793,28,5,San Jose Sharks,Pittsburgh Penguins,6,4
790,2022020794,54,2,Vegas Golden Knights,New York Islanders,1,2
791,2022020795,7,30,Buffalo Sabres,Minnesota Wild,2,3
792,2022020797,16,22,Chicago Blackhawks,Edmonton Oilers,3,7
793,2022020798,29,55,Columbus Blue Jackets,Seattle Kraken,1,3
794,2022020796,53,24,Arizona Coyotes,Anaheim Ducks,1,2
795,2022020799,6,12,Boston Bruins,Carolina Hurricanes,1,4
796,2022020800,15,10,Washington Capitals,Toronto Maple Leafs,1,5
797,2022020801,19,52,St. Louis Blues,Winnipeg Jets,2,4
798,2022020802,26,12,Los Angeles Kings,Carolina Hurricanes,4,5
799,2022020803,9,8,Ottawa Senators,Montréal Canadiens,5,4
800,2022020804,15,29,Washington Capitals,Columbus Blue Jackets,4,3
801,2022020805,12,7,Carolina Hurricanes,Buffalo Sabres,5,1
802,2022020806,6,10,Boston Bruins,Toronto Maple Leafs,5,2
803,2022020807,2,4,New York Islanders,Philadelphia Flyers,2,1
804,2022020808,14,13,Tampa Bay Lightning,Florida Panthers,1,7
805,2022020809,20,3,Calgary Flames,New York Rangers,4,5
806,2022020810,23,1,Vancouver Canucks,New Jersey Devils,4,5
807,2022020811,24,25,Anaheim Ducks,Dallas Stars,2,3
808,2022020812,30,53,Minnesota Wild,Arizona Coyotes,2,3
809,2022020813,21,5,Colorado Avalanche,Pittsburgh Penguins,1,2
810,2022020814,28,14,San Jose Sharks,Tampa Bay Lightning,4,3
811,2022020815,22,17,Edmonton Oilers,Detroit Red Wings,5,2
812,2022020816,55,2,Seattle Kraken,New York Islanders,0,4
813,2022020817,54,18,Vegas Golden Knights,Nashville Predators,5,1
814,2022020818,24,16,Anaheim Ducks,Chicago Blackhawks,3,2
815,2022020819,23,3,Vancouver Canucks,New York Rangers,3,4
816,2022020820,30,25,Minnesota Wild,Dallas Stars,1,4
817,2022020821,21,14,Colorado Avalanche,Tampa Bay Lightning,0,5
818,2022020822,22,4,Edmonton Oilers,Philadelphia Flyers,1,2
819,2022020823,28,13,San Jose Sharks,Florida Panthers,1,4
820,2022020824,55,1,Seattle Kraken,New Jersey Devils,1,3
821,2022020825,20,17,Calgary Flames,Detroit Red Wings,1,2
822,2022020826,23,2,Vancouver Canucks,New York Islanders,6,5
823,2022020827,54,30,Vegas Golden Knights,Minnesota Wild,5,1
824,2022020828,55,3,Seattle Kraken,New York Rangers,3,6
825,2022020829,10,29,Toronto Maple Leafs,Columbus Blue Jackets,3,0
826,2022020830,53,16,Arizona Coyotes,Chicago Blackhawks,3,4
827,2022020831,5,24,Pittsburgh Penguins,Anaheim Ducks,6,3
828,2022020832,23,17,Vancouver Canucks,Detroit Red Wings,2,5
829,2022020833,20,7,Calgary Flames,Buffalo Sabres,7,2
830,2022020834,22,9,Edmonton Oilers,Ottawa Senators,6,3
831,2022020835,2,8,New York Islanders,Montréal Canadiens,3,4
832,2022020836,18,4,Nashville Predators,Philadelphia Flyers,2,1
833,2022020837,14,25,Tampa Bay Lightning,Dallas Stars,3,1
834,2022020838,15,6,Washington Capitals,Boston Bruins,2,1
835,2022020839,21,13,Colorado Avalanche,Florida Panthers,5,3
836,2022020840,29,10,Columbus Blue Jackets,Toronto Maple Leafs,4,3
837,2022020841,3,12,New York Rangers,Carolina Hurricanes,6,2
838,2022020842,53,19,Arizona Coyotes,St. Louis Blues,5,6
839,2022020843,1,30,New Jersey Devils,Minnesota Wild,2,3
840,2022020844,16,52,Chicago Blackhawks,Winnipeg Jets,1,4
841,2022020845,5,26,Pittsburgh Penguins,Los Angeles Kings,0,6
